1.000000000000000021e-03,1.360000000000000000e+02,0.000000000000000000e+00
1.000000000000000021e-02,1.360000000000000000e+02,0.000000000000000000e+00
1.000000000000000056e-01,1.350000000000000000e+02,3.000000000000000000e+00
1.000000000000000000e+00,1.210000000000000000e+02,1.200000000000000000e+01
1.000000000000000000e+01,1.130000000000000000e+02,1.600000000000000000e+01
1.000000000000000000e+02,6.700000000000000000e+01,3.700000000000000000e+01
1.000000000000000000e+03,1.200000000000000000e+01,7.200000000000000000e+01
